,Nome da Música,link,album,letra,artista
69,Dreaming,/beyonce/dreaming.html,4,"When I'm here in your arms I feel in my heart, I can breathe Not even reach in myself I don't care how would you and me I never wished on the star when the star ain't got nothing on me Cause I can wish you in the dreams  When I close my eyes I feel like I'm alive Cause I can't fall asleep Knowing that tonight you will be here with me, ohh  Let me know, if this is a dream Then I don't wanna know, (I don't wanna know) Cause I ain't 'bout to be without you babe (without you babe) ohh Let me know, if this is a dream  Then I ain't let him go, (I ain't let him go) 'cause everything I love is about you babe, about you babe So I rather be a dreamer than waking up with nobody home Oh oh oh oh oh, oh oh oh oh oh If it's the only way to be with you Then dreaming you is where I belong Oh oh oh oh oh, oh oh oh oh oh  I think the luckiest girl in the whole wide world could be me I get to be with the one that I love anytime I please I feel like I can stay forever beyond eternity Is like I'm where I supposed to be  When I close my eyes I feel like I'm alive 'cause I can't fall asleep Knowing that tonight you will be here with me, ohh  Let me know, if this is a dream Then I don't wanna know, (I don't wanna know) Cause I ain't 'bout to be without you babe (without you babe) ohh Let me know, if this is a dream  Then I ain't let him go, (I ain't let him go) 'cause everything I love is about you babe, about you babe So I rather be a dreamer than waking up with nobody home Oh oh oh oh oh, oh oh oh oh oh If it's the only way to be with you Then dreaming you is where I belong Oh oh oh oh oh, oh oh oh oh oh  It took a lifetime just to get to, to be with you baby And now that I'm here with you I'm gonna take it in breathing And if I'm dreaming let the dream be the walk away 'cause I rather dream about you Than believe in life without me and you  Let me know, if this is a dream Then I don't wanna know, (I don't wanna know) Cause I ain't 'bout to be without you babe (without you babe) ohh Let me know, if this is a dream  Let me know, if this is a dream Then I don't wanna know, (I don't wanna know) Cause I ain't 'bout to be without you babe (without you babe) ohh Let me know, if this is a dream",Beyoncé
70,Dreams,/beyonce/dreams.html,Regravação de Boots,"All my life I've been dreaming of you I've been dreaming of you I've been dreaming of you Dreaming of you  All my life I've been dreaming of you I've been dreaming of you I've been dreaming of you Dreaming of you  Stop asking so many questions now I slip on your slip but Got a long way to go You got a long, long way to go I sleep on the floor boards, I kiss the ground My heart is a stone I got a long way to go I got a long, long way to go  Baby all my life I've been dreaming of you I've been dreaming of you I've been dreaming of you Dreaming of you  All my life I've been dreaming of you I've been dreaming of you I've been dreaming of you Dreaming of you  Yeah I know the problems I'm left with See I know the leaves were our first gifts I know how I hurt you I'm certain my tongue sets on fire A furnace Yeah we'll always find a way And we'll always find a way A way, a way, a way To wake up A way, a way, a way  All my life I've been dreaming of you I've been dreaming of you I've been dreaming of you Dreaming of you  All my life I've been dreaming of you I've been dreaming of you I've been dreaming of you Dreaming of you  'Cause baby we got a lot of life to live You're the only one that I could stand by And baby we've got a lot of love to give Maybe we can put the whole world on stand by  All my life I've been dreaming of you I've been dreaming of you I've been dreaming of you Dreaming of you  All my life I've been dreaming of you I've been dreaming of you I've been dreaming of you Dreaming of you  All my life I've been dreaming of you I've been dreaming of you I've been dreaming of you Dreaming of you  All my life I've been dreaming of you I've been dreaming of you I've been dreaming of you Dreaming of you",Beyoncé
71,Drunk In Love,/beyonce/drunk-in-love.html,Homecoming: The Live Album,"I've been drinking, I've been drinking I get filthy when that liquor gets into me I've been thinking, I've been thinking Why can't I keep my fingers off you, baby? I want you, na na Why can't I keep my fingers off you, baby? I want you, na na  Cigars on ice, cigars on ice Feeling like an animal with these cameras All in my grill Flashing lights, flashing lights You got me faded, faded, faded Baby, I want you, na na Can't keep your eyes off my fatty Daddy, I want you, na na Drunk in love  Drunk in love, we be all night Last thing I remember is our Beautiful bodies grinding off in that club Drunk in love  We be all night, love, love We be all night, love  We be all night, and everything alright No complaints 'cause my body So fluorescent under these lights Boy, I'm drinking, walking in my l'assemblage I'm grubbing on the rope Grubbing if you scared Call that reverend Boy, I'm drinking, get my brain right I'm on the Cognac, gangster wife New sheets, he'd swear that I like washed rags He wet up Boy, I'm drinking, I'm sinking on the mic Til my boy toys Then I fill the tub up halfway Then ride it with my surfboard Surfboard, surfboard Graining on that wood, graining, graining on that wood I'm swerving on that, swerving Swerving on that big body Benz Serving all this, swerv, surfing all of this good, good  Drunk in love, we be all night Last thing I remember is our Beautiful bodies grinding off in that club Drunk in love  We be all night, love, love We be all night, love, love",Beyoncé
72,Drunk In Love (Feat. Ed Sheeran),/beyonce/drunk-in-love-feat-ed-sheeran.html,,"I've been drinking, I've been drinking I get filthy when that liquor get up in me I've been thinking, I've been thinking Why can't I keep my fingers off it, baby? I want you, na na Why can't I keep my fingers off it, baby? I want you, na na  Drunk in love  I want you We woke up in the kitchen saying ""How in hell did this here happen? "" Oh baby, drunk in love We be all night Last thing I remember is our Beautiful bodies grinding off in that club Drunk in love  We be all night, love, love We be all night, love, love  We be all night, and everything's alright No complaints for my body So fluorescent under these lights Boy, I'm drinking, park in my lot 7-11 I'm rubbing on it, rub-rubbing If you scared, call that reverend Boy, I'm drinking, get my brain right Armand de brignac, gangster wife Louie sheets, he sweat it out like wash rags he wear it out  Boy, I'm drinking, I'm singing on the mic to my boy toys Then I fill the tub up halfway Then ride it with my surfboard Surfboard  We woke up in the kitchen saying ""How in hell did this here happen? "" Oh baby, drunk in love We be all night Last thing I remember is our Beautiful bodies grinding off in that club Drunk in love  We be all night, love, love We be all night, love, love  We be all night, we be all night We be all night, we be all night We be all night, we be all night  We be all night, love  I fill the tub up halfway Then ride it with my surfboard Surfboard, surfboard Graining on that wood, graining, graining on that wood I'm swerving on that, swerving, swerving on that big body Been serving all this, swerve, surfing all in this good, good",Beyoncé
73,Drunk In Love (Feat. Jay Z),/beyonce/drunk-in-love-feat-jay-z.html,BEYONCÉ,"I've been drinking, I've been drinking I get filthy when that liquor gets into me I've been thinking, I've been thinking Why can't I keep my fingers off you, baby? I want you, na na Why can't I keep my fingers off you, baby? I want you, na na  Cigars on ice, cigars on ice Feeling like an animal with these cameras all in my grill Flashing lights, flashing lights You got me faded, faded, faded Baby, I want you, na na Can't keep your eyes off my fatty Daddy, I want you, na na Drunk in love, I want you  We woke up in the kitchen saying ""How in hell did this shit happen? "" Oh baby, drunk in love we be all night Last thing I remember is our Beautiful bodies grinding off in that club Drunk in love  We be all night, love, love We be all night, love, love  We be all night, and everything alright No complaints for my body So fluorescent under these lights Boy, I'm drinking, park in my lot 7-11 I'm rubbing on it, rub-rubbing, if you scared, call that reverend Boy, I'm drinking, get my brain right Armand de brignac, gangster wife Louie sheets, he sweat it out like wash rags he wear it out  Boy, I'm drinking, I'm singing on the mic to my boy toys Then I fill the tub up halfway Then ride it with my surfboard Surfboard, surfboard Graining on that wood, graining, graining on that wood I'm swerving on that, swerving, swerving on that big body Been serving all this, swerve, surfing all in this good, good    We woke up in the kitchen saying ""How in hell did this shit happen? "" Oh baby, drunk in love we be all night Last thing I remember is our Beautiful bodies grinding off in that club Drunk in love  We be all night, love, love We be all night, love, love  [Jay Z] Hold up That D'Ussé is the shit if I do say so myself If I do say so myself, if I do say so myself Hold up, stumble all in the house Time to back up all of that mouth That you had all in the car Talking 'bout you the baddest bitch thus far Talking 'bout you be repping that 3rd I wanna see all that shit I heard Know I sling Clint Eastwood Hope you can handle this curve Foreplay in a foyer, fucked up my Warhol Slip the panties right to the side Ain't got the time to take draws off, on site Catch a charge I might, beat the box up like Mike In '97 I bite, I'm Ike, Turner, turn up Baby no I don't play, now eat the cake, Anna Mae Said, ""Eat the cake, Anna Mae! "" I'm nice, for y'all to reach these heights You gon' need G3 4, 5, 6 flights, sleep tight We sex again in the morning Your breasteses is my breakfast We going in, we be all night  We be all night, love, love We be all night, love, love  Never tired, never tired I been sipping That's the only thing keeping me on fire, me on fire Didn't mean to spill that liquor all on my attire Boy, I've been drinking, watermelon I want your body right here, daddy I want you, right now Can't keep your eyes off my fatty Daddy I want you  We be all night, love, love We be all night, love, love",Beyoncé
74,"Drunk In Love (Feat. Kanye West, Jay Z) (Remix)",/beyonce/drunk-in-love-feat-kanye-west-jay-z-remix.html,BEYONCÉ [Platinum Edition],"Kinm in kalot oté Mandela Twé la pa mèt dan la gèl banna Twé la pèt amwin  We be all night  Woo! You will never need another lover Woo! Cause you a milf and I'm a motherfucker Told you give the drummer some, now the drummer cummin' I'm pa rum pa pum pumin' all on your stomach  Yeah, tonight I see some super freaky hoes That could go from bein' stripper to a super C. E. O I don't know the way you do it, but you do it to me though And you always told your girlfriends you need you a Tv show  Now you got your own money, you don't need nobody else But far as handlin' all that ass I think you gon' need some help Let me remind you, you got a You got a great future behind you You gotta tell me what we tryna do  I ain't no pastor, don't do missionary I know good pussy when I see it, I'm a visionary I know them haters talkin', always had us very wary Yup! On the 35th of Nevuary Yup! You love the way I'm turnt After all the money you earned Still show daddy what you learned  That cowgirl, you reverse that cowgirl You reverse, you reverse And I impregnated your mouth, girl, ooh That's when I knew you could be my spouse, girl We fuckin' all over the house, girl We just messed up a brand new couch, girl You ain't on site then you on Skype I put you on that bike, you bound, girl  We too wild, won't turn down We drunk in love, fuck them I've been drinking, I've been drinking I get filthy when that liquor gets into me I've been thinking, I've been thinking Why can't I keep my fingers off you, baby? I want you, na na Why can't I keep my fingers off you, baby? I want you, na na  Cigars on ice, cigars on ice Feeling like an animal with these cameras All in my grill Flashing lights, flashing lights You got me faded, faded, faded Baby, I want you, na na Can't keep your eyes off my fatty Daddy, I want you, na na Drunk in love, I want you  We woke up in the kitchen saying ""How in hell did this shit happen? "" Oh baby, drunk in love we be all night Last thing I remember is our Beautiful bodies grinding off in that club Drunk in love  We be all night, love, love We be all night, love, love  We be all night, and everything alright No complaints for my body, so fluorescent under these lights Boy, I'm drinking, walking in my l'assemblage I'm grubbing on the rope Grubbing if you scared Call that reverend Boy, I'm drinking, get my brain right I'm on the Cognac, gangster wife New sheets, he'd swear that I like washed rags He wet up Boy, I'm drinking, I'm sinking on the mic Til my boy toys Then I fill the tub up halfway Then ride it with my surfboard Surfboard, surfboard Graining on that wood, graining, graining on that wood I'm swerving on that, swerving Swerving on that big body Benz Serving all this, swerv, surfing all of this good, good  We woke up in the kitchen saying ""How in hell did this shit happen? "" Oh baby, drunk in love we be all night Last thing I remember is our Beautiful bodies grinding off in that club Drunk in love  We be all night, love, love We be all night, love, love  [Jay Z] Hold up That D'Ussé is the shit if I do say so myself If I do say so myself, if I do say so myself Hold up, stumble all in the house Tryna backup all that mouth That you had all in the car Talking 'bout you the baddest bitch thus far Talking 'bout you be repping that 3rd Wanna see all that shit I heard Know I sling Clint Eastwood Hope you can handle this curve Foreplay in a foyer, fucked up my Warhol Slid the panties right to the side Ain't got the time to take draws off, on site Catch a charge I might, beat the box up like Mike In '97 I bite, I'm Ike, Turner, turn up Baby no I don't play, now eat the cake, Annie Mae Said, ""Eat the cake, Annie Mae! "" I'm nice, for y'all to reach these heights We gon' need G3 4, 5, 6 flights, sleep tight We sex again in the morning Your breasteses is my breakfast We going in, we be all night  We be all night, love, love We be all night, love, love  Never tired, never tired I been sippin That's the only thing keeping me on fire, me on fire To me it's feeling like all of my entire life I've been drinking Boy, I'm Marilyn I want your body right here, daddy I want you, right now C-can't keep ya eyes off my fatty Daddy I want you  We be all night, love, love We be all night, love, love",Beyoncé
75,Drunken Love (Feat. Jay Z) (Detail Remix),/beyonce/drunken-love-feat-jay-z-detail-remix.html,,"Why can't I keep my fingers off you, baby? I want you (Lights) Love Drunk in love (Love)  We be all night  I've been drinking, I've been drinking I get filthy when that liquor gets into me I've been thinking, I've been thinking Why can't I keep my fingers off you, baby? I want you, na na Why can't I keep my fingers off you, baby? I want you, na na All right  Cigars on ice, cigars on ice Feeling like an animal with these cameras All in my grill Flashing lights, flashing lights You got me faded, faded, faded Baby, I want you, na na Can't keep your eyes off my fatty Daddy, I want you, na na Drunk in love, I want you  We woke up in the kitchen saying ""How in hell did this shit happen? "" Oh baby, drunk in love, we be all night Last thing I remember is our Beautiful bodies grinding off in that club Drunk in love  We be all night, love, love We be all night, love, love  We be all night, and everything alright No complaints for my body, so fluorescent under these lights Boy, I'm drinking, walking in my l'assemblage I'm grubbing on the rope Grubbing if you scared Call that reverend Boy, I'm drinking, get my brain right I'm on the Cognac, gangster wife New sheets, he'd swear that I like washed rags He wet up Boy, I'm drinking, I'm sinking on the mic Til my boy toys Then I fill the tub up halfway Then ride it with my surfboard Surfboard, surfboard Graining on that wood, graining, graining on that wood I'm swerving on that, swerving Swerving on that big body Benz Serving all this, swerv, surfing all of this good, good  We woke up in the kitchen saying ""How in hell did this shit happen? "" Oh baby, drunk in love we be all night Last thing I remember is our Beautiful bodies grinding off in that club Drunk in love We be all night Last thing I remember is our Beautiful bodies grinding off in that club Drunk in love  We be all night, love, love We be all night, love, love  [Jay Z] Hold up That D'USSÉ is the shit if I do say so myself If I do say so myself, if I do say so myself Hold up, stumble all in the house Tryna backup all that mouth That you had all in the car Talking 'bout you the baddest bitch thus far Talking 'bout you be repping that 3rd Wanna see all that shit I heard Know I sling Clint Eastwood Hope you can handle this curve Foreplay in a foyer, fucked up my Warhol Slid the panties right to the side Ain't got the time to take draws off, on site Catch a charge I might, beat the box up like Mike In '97 I bite, I'm Ike, Turner, turn up Baby no I don't play, now eat the cake, Annie Mae Said, ""Eat the cake, Annie Mae! "" I'm nice, for y'all to reach these heights We gon' need G3 4, 5, 6 flights, sleep tight We sex again in the morning Your breasteses is my breakfast We going in, we be all night  We be all night, love, love We be all night, love, love  (In '97 I bite, I'm Ike, in '97 I bite, I'm Ike)  Never tired, never tired I been sippin That's the only thing keeping me on fire, me on fire To me it's feeling like all of my entire life I've been drinking Boy, I'm Marilyn I want your body right here, daddy I want you, right now C-can't keep ya eyes off my fatty Daddy I want you  (Y'all to reach these heights)  We be all night, love, love We be all night, love, love Drunk in love (Y'all to reach these heights) Drunk in love Drunk, drunk, drunk in love",Beyoncé
76,Ego,/beyonce/ego.html,Above and Beyoncé: Video Collection & Dance Mixes,"Oh baby, how you doing? You know I'm gonna cut it right to the chase Some women were made, but me, myself I like to think that I was created For a special purpose You know, what's more special than you? You feel me?  It's on, baby let's get lost You don't need to call into work cause you're the boss For real, want you to show me how you feel I consider myself lucky that's a big deal Why? well you got the key to my heart But you ain't gonna need it I'd rather you open up my body And show you secrets you didn't know was inside, no need for me to lie  It's too big (big) It's too wide (wide) It's too strong (strong) It won't fit (fit) It's too much (much) It's too tough (tough) He talk like this 'cause he can back it up  He got a big ego Such a huge ego I love his big ego It's too much He walk like this 'cause he can back it up  Usually I'm humble Right now I don't choose You could leave with me or you could have the blues Some call it arrogant, I call it confident You decide when you find on what I'm working with?  Damn I know I'm killing you with them legs better yet them tighs Matter a fact, it's my smile or maybe my eyes Boy you're a sight to see, kinda something like me  It's too big (big) It's too wide (wide) It's too strong (strong) It won't fit (fit) It's too much (much) It's too tough (tough) I talk like this 'cause I can back it up  I got a big ego Such a huge ego But he love my big ego It's too much I walk like this 'cause I can back it up  I, I walk like this 'cause I can back it up I, I talk like this 'cause I can back it up I, I can back it up, I can back it up I walk like this 'cause I can back it up  It's too big (big) It's too wide (wide) It's too strong (strong) It won't fit (fit) It's too much (much) It's too tough (tough) He talk like this 'cause he can back it up  He got a big ego Such a huge ego I love his big ego It's too much He walk like this 'cause he can back it up  Ego so big You must admit I got every reason to feel like I'm that bitch Ego so strong If you ain't know I don't need no beat, I can sing it with piano  Ohh ohh ohh",Beyoncé
77,Ego (remix) Feat. Kanye West,/beyonce/ego-remix-feat-kanye-west.html,Beyonce: I Am... World Tour (DVD/CD),(Kanye) I got a big ego ha ha ha I'm Such a big ego uh uh uh I got a big ha ha ha ego She love my big ha ha ha ego So stroke my big ha ha ha ego I like to joke around a little bit but here we go Welcome to the wonderful world of go play the earl cause Everything I throw up blow up Talking to the girl she said know what grow up ya nasty I don't understand why they tripping if you ask me Flow just the nicest I emit the propane I just spit prolly just raise the gas prices Everybody in the club trynna get as fresh as me What you on dog? Trynna stay recession free and spit refreshingly when I rock the stadium You probably get sweaty you should get a extra tee Now I'm standing next to Jay who standing next to B Could've been anywhere in the world but you're here with me  That's good for my ego ha ha me and my ego And he go everywhere we go My ego is my imaginary friend He was with me when I was only imagining I had dreams of the league one day I'd play Kobe or walk up to Puff and he would really know me Couldn't let the dream killers kill my self-esteem Or use the arrogance as the steam that power my dreams and my ego  (Beyonce) Its on Baby let's get lost You don't need to call into work Cause you're the boss For real want you to show me how you feel I consider myself lucky that's a big deal  Why well You got the key to my heart But you ain't gonna need it I'd rather you open up my body And show me secrets You didn't know was inside No need for me to lie  It's too big It's too wide It's too strong It won't fit It's too much It's too tough He talks like this Cause he can back it up He got a big ego Such a huge ego I love his big ego It's too much He walks like this Cause he can back it up  Usually I'm humble Right now I don't choose You can leave with me Or you could have the blues Some call it arrogant I call it confidant You decide when you find On what I'm working with  Damn I know I'm killing you with them legs Better yet them thighs Matter a fact its my smile Or maybe my eyes Boy you a site to see Kind of something like me  It's too big It's too wide It's too strong It wont fit It's too much It's too tough I talk like this Cause I can back it up I got a big ego Such a huge ego But he love my big ego Its too much I walk like this Cause I can back it up  It's too big It's too wide It's too strong It wont fit It's too much It's too tough I talk like this Cause I can back it up I got a big ego Such a huge ego But he love my big ego Its too much I walk like this Cause I can back it up  Ego so big you must admit I got every reason to feel like I'm that bitch Ego so strong if you ain't know I don't need no beat I can sing it with piano,Beyoncé
78,Emotion,/beyonce/emotion.html,,"It's over and done, But the heartache lives on inside And who is the one you're clinging to, Instead of me tonight?  And where are you now? Now that I need you Tears on my pillow Wherever you go I'll cry me a river that leads to your ocean You'll never see me fall apart  In the words of a broken heart It's just emotion taking me over Caught up in sorrow, lost in the song But if you don't come back, come home to me darling Don't you know there's nobody left in this world To hold me tight Don't you know there's nobody left in this world To kiss goodnight  Goodnight Goodnight  I'm there at your side, I'm part of all the things you are But you've got a part of someone else You gotta go find your shining star  And where are you now? Now that I need you Tears on my pillow Wherever you go I'll cry me a river that leads to your ocean You'll never see me fall apart  In the words of a broken heart It's just emotion taking me over Caught up in sorrow, lost in the song But if you don't come back, come home to me darling Don't you know there's nobody left in this world To hold me tight Don't you know there's nobody left in this world To kiss goodnight  Good night  And where are you now? Now that I need you Tears on my pillow Wherever you go I'll cry me a river that leads to your ocean You'll never see me fall apart  In the words of a broken heart It's just emotions, taking me over Caught up in sorrow, lost in the song (don't you know I'm lost without you baby?) But if you don't come back, come home to me darling Nobody left in this world to hold me tight (nobody, nobody to hold me) Nobody left in this world to kiss goodnight (nobody to kiss me, yeah)  Goodnight",Beyoncé
79,End Of Time,/beyonce/end-of-time.html,4,"Come take my hand I won't let you go I'll be your friend I will love you so deeply I will be the one to kiss you at night I will love you until the end of time  I will be your baby Promise not to let you go Love you like crazy Say you'll never let me go (4x)  Take you away from here There's nothing between us but space and time I'll be your own little star I'll be shining your world In your own little universe I'll be your girl  Come take my hand I won't let you go I'll be your friend I will love you so deeply I will be the one to kiss you at night I will love you until the end of time  I will be your baby Promise not to let you go Love you like crazy Say you'll never let me go (4x)  Baby, come on get up on this Show me that you really want it I wanna be the one to love you Baby lets go (Let's go)  I wanna provide this loving that you're giving I ain't frontin' on this love can you let me love you from your head to toe Baby let's go  Boy come to me Let me turn your rain into sun You don't have to worry I Promise I'll set your heart free Let my love run to your soul You go I Go We Go That's all she wrote  Say you'll Say say You'll Ne-Never (3x)  Can't you see me? I just wanna love you Can you feel me, baby? I just wanna be with you I just wanna live for you I'll never let you go Bring your love to me  Come take my hand I won't let you go I'll be your friend I will love you so deeply I will be the one to kiss you at night I will love you until the end of time  I will be your baby Promise not to let you go Love you like crazy Say you'll never let me go (4x)",Beyoncé
80,End Of Time (Jimek Remix),/beyonce/end-of-time-jimek-remix.html,4: The Remix,"Come, take my hand I won't let you go I'll be your friend I will love you so deeply I will be the one To kiss you at night I will love you Until the end of time  (Hey) I'll be your baby I promise not to let you go Love you like crazy I say you'll never let me go  Say you'll never let me go S-Say you'll never let me go Say you'll never let me go S-Say you'll never let me go  Take you away from here There's nothing between us But space and time I'll be your own little star I'll be shining your world In your own little universe Make me your girl  Come take my hand I won't let you go I'll be your friend I will love you so deeply I will be the one To kiss you at night I will love you Until the end of time  I'll be your baby I promise not to let you go Love you like crazy I say you'll never let me go  Say you'll never let me go S-Say you'll never let me go Say you'll never let me go S-Say you'll never let me go  Baby, come on Get up on this Show me that you really want it I wanna be the one to love you Baby, let's go! (Let's go)  I wanna provide This loving that you're giving I ain't frontin' on this love Can you let me love you from head to toe Baby, let's go!  Boy, come to me (Come to me) Let me turn your rain into sun (Come to me, baby)  You don't have to worry I promise I?ll set your heart free Let my love run to your soul You go I go We go That's all She wrote  Can't you see me? I just wanna love you Can't you feel me, baby?  I just wanna be with you I just wanna live for you I'll never let you go Bring your love to me  Come take my hand (Baby) I won't let you go (Let you go) I'll be your friend I will love you so deeply I will be the one To kiss you at night (Kiss you at night) I will love you Until the end of time  I'll be your baby I promise not to let you go Love you like crazy I say you'll never let me go  Say you'll never let me go S-Say you'll never let me go Say you'll never let me go S-Say you'll never let me go  Come take my hand I won't let you go I'll be your friend I will love you so deeply I will be the one To kiss you at night (Kiss you at night) I will love you Until the end of time  Kiss you at night  Go  Go-ooh  Say you'll never let me go S-Say you'll never let me go Say you'll never let me go S-Say you'll never let me go  Bring your love to me",Beyoncé
81,End Of Time (Wawa Extended),/beyonce/end-of-time-wawa-extended.html,4: The Remix,"Come, take my hand I won't let you go I'll be your friend I will love you so deeply I will be the one To kiss you at night I will love you Until the end of time  I'll be your baby I promise not to let you go Love you like crazy I say you'll never let me go  Say you'll never let me go S-Say you'll never let me go Say you'll never let me go S-Say you'll never let me go  Take you away from here There's nothing between us But space and time I'll be your own little star I'll be shining your world In your own little universe Make me your girl  Come take my hand I won't let you go I'll be your friend I will love you so deeply I will be the one To kiss you at night I will love you Until the end of time  I'll be your baby I promise not to let you go Love you like crazy I say you'll never let me go  Say you'll never let me go S-Say you'll never let me go Say you'll never let me go S-Say you'll never let me go  Baby, come on Get up on this Show me that you really want it I wanna be the one to love you Baby, let's go! (Let's go)  I wanna provide This loving that you're giving I ain't frontin' on this love Can you let me love you from head to toe Baby, let's go!  Boy, come to me Let me turn your rain into sun  You don't have to worry I promise I?ll set your heart free Let my love run to your soul You go I go We go That's all She wrote  I'll be your baby (I'll be your baby) I'll be your baby (I'll be your baby) I'll be your baby (I'll be your baby) Bring your love to me  Come take my hand I won't let you go I'll be your friend I will love you so deeply I will be the one To kiss you at night I will love you Until the end of time  I'll be your baby I promise not to let you go Love you like crazy I say you'll never let me go  Say you'll never let me go S-Say you'll never let me go Say you'll never let me go S-Say you'll never let me go  Come take my hand I won't let you go I'll be your friend I will love you so deeply I will be the one To kiss you at night I will love you Until the end of time  I'll be your baby I promise not to let you go Love you like crazy I say you'll never let me go  Say you'll never let me go S-Say you'll never let me go Say you'll never let me go S-Say you'll never let me go",Beyoncé
82,Everything I Do,/beyonce/everything-i-do.html,,Every step I make And every breath I take I took cuz I can't wait To be closer to you  Baby you're so sweet You give me cavities I get a stomach ache If I can't be with you  At night I fall asleep And I don't wanna wake up  Cuz you are in my dreams A heavenly creation  In the body that I only wanna share with you  Hey  [chorus] Everything I do is just for you Countin every second til we rendezvous And I can't wait To give my love to you Cuz everything I do is just for you  Baby we will never finish To be continued Separation can't change The love I feel for you I'm gonna definitely be affectionate Snuggle up tonight let's get real intimate Only you can satisfy my appetite Cuz when it comes to love You get me get so excited I wanna taste your lips My body melts in bliss every time  Everything I do is just for you Countin every second til we rendezvous And I can't wait To give my love to you Cuz everything I do is just for you  Everything I do is just for you Countin every second til we rendezvous And I can't wait To give my love to you Cuz everything I do is just for you  You are my (you are my) Universe (universe) Everything I want and Everything I need and Everything worth waiting for For For better or for worse Constant craving Your love enslaves me Oh  Everything I do is just for you Countin every second til we rendezvous And I can't wait To give my love to you Cuz everything I do is just for you  Give it to me baby I wanna give it to you Give it to me baby I can't wait Everything I do is just for you Everything I do is just for you Everything I do is just for you  Everything I do is just for you Everything I do is just for you Everything I do is just for you I can't wait to give you my love Everything I do is just for you,Beyoncé
83,Ex-Factor (Lauryn Hill Cover),/beyonce/ex-factor-lauryn-hill-cover.html,Regravação de Lauryn Hill,"It could all be so simple But you'd rather make it hard Loving you is like a battle And we both end up with scars Tell me, who I have to be To get some reciprocity No one loves you more than me And no one ever will  Is this just a silly game That forces you to act this way? Forces you to scream my name Then pretend that you can't stay Tell me, who I have to be To get some reciprocity No one loves you more than me And no one ever will  [Hook] No matter how I think we grow You always seem to let me know It ain't workin' (No, it ain't workin'), It ain't workin' And when I try to walk away You'd hurt yourself to make me stay This is crazy (This is crazy, uh-huh!), This is crazy!  Care for me, care for me! I know you care for me!  There for me, there for me! 'Cause you'd be there for me!  Cry for me, cry for me! You said you'd cry for me!  Give to me, give to me! Why won't you live for me?!  Care for me, care for me! You said you'd care for me!  There for me, there for me! 'Cause you'd be there for me!  Cry for me, cry for me! Why won't you cry for me?! Why can't you cry for me?! Why won't you cry for me?!",Beyoncé
84,Fever,/beyonce/fever.html,Heat - EP,"Oh, woo, oh You give me fever Fever, oh, oooh Hoo, oh  You give me fever Fever in the morning Fever when it's late at night You give me fever (fever)  Fever when you kiss me Fever when you hold me tight You give me fever (fever)  Fever in the evening Fever all through the night You give me fever, yeah (fever) Fever when you're with me Fever when you love  He's so sweet He's so good to me He's so intelligent He's so confident  My baby's so damn sexy (oh) My baby put the fever on me (oh) My baby knows just what to do (oh) You got me boilin past a hundred and two (oh) You give me a fever Uh, uh, uh, uh, uh, uh Ooooh  Never know how much I love you Never know how much I care When you put your arms around me I get a fever that's so hard to bear  You give me fever (fever) When you kiss me And fever when you hold me tight (fever) You give me fever In the mornin and fever all through the night  My baby's so damn sexy (oh) My baby put the fever on me (oh) My baby knows just what to do (oh) And got boilin me past a hundred and two (oh) Give me a fever Oooh  Everybody's got a fever That is somethin you all know Fever isn't such a new thing Fever started long ago  Romeo loved Juliet And Juliet felt the same When he put his arms around her He said Julie baby you're my flame Thou give me fever When we kisseth A fever with the flaming youth Fever I'm on fire Fever yeah, I burn forsooth  Captain Smith and Pocahontas Had a very mad affair When her daddy tried to kill him She said Daddy, oh don't you dare He gives me fever With his kisses Fever when he holds me tight Fever I'm his Mrs. And Daddy won't you treat him right  Now that you've listened to my story Here's the point that I have made Chicks were born to give ya fever Be it fahrenheit or centigrade They give ya fever When ya kiss em Fever if you live ya learn  Fever until you sizzle What a lovely way to burn What a lovely way to burn What a lovely way to burn Fever Til ya sizzle What a lovely way to burn What a lovely way to burn What a lovely way to burn What a lovely way to burn What a lovely way to... Burn Fever",Beyoncé
